,id,name,gender,dates,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,url,all,BirthCoords,BirthLat,BirthLon
3011,2246,"Lee, Catherine",Female,born 1950,1950.0,,"Pampa, United States",,http://www.tate.org.uk/art/artists/catherine-lee-2246,,"(35.5361559, -100.9598709)",35.5361559,-100.9598709
3012,16778,"Lee, Seung-Taek",Male,born 1932,1932.0,,"Kowon-up, Choson Minjujuui In'min Konghwaguk",,http://www.tate.org.uk/art/artists/seung-taek-lee-16778,,"(39.4385422, 127.2385486)",39.4385422,127.2385486
3013,2640,"Lee, Ufan",Male,born 1936,1936.0,,"Kyongsang-namdo, Taehan Min'guk",,http://www.tate.org.uk/art/artists/lee-ufan-2640,,"(35.4606, 128.2132)",35.4606,128.2132
3014,1488,"Léger, Fernand",Male,1881–1955,1881.0,1955.0,"Argentan, France","Gif-sur-Yvette, France",http://www.tate.org.uk/art/artists/fernand-leger-1488,,"(48.744001, -0.016566)",48.744001,-0.016566
3015,1489,"Legnaghi, Igino",Male,born 1936,1936.0,,"Verona, Italia",,http://www.tate.org.uk/art/artists/igino-legnaghi-1489,,"(45.43838419999999, 10.9916215)",45.43838419999999,10.9916215
3016,341,"Legros, Alphonse",Male,1837–1911,1837.0,1911.0,"Dijon, France","Watford, United Kingdom",http://www.tate.org.uk/art/artists/alphonse-legros-341,,"(47.322047, 5.04148)",47.322047,5.04148
3017,1490,"Lehmbruck, Wilhelm",Male,1881–1919,1881.0,1919.0,"Meiderich, Deutschland","Berlin, Deutschland",http://www.tate.org.uk/art/artists/wilhelm-lehmbruck-1490,,"(51.4722918, 6.7650791)",51.4722918,6.7650791
3018,342,"Leighton, Lord Frederic",Male,1830–1896,1830.0,1896.0,"Scarborough, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/frederic-lord-leighton-342,,"(54.283113, -0.399752)",54.283113,-0.399752
3019,1853,"Robb, Brian",Male,1913–1979,1913.0,1979.0,"Scarborough, United Kingdom",,http://www.tate.org.uk/art/artists/brian-robb-1853,,"(54.283113, -0.399752)",54.283113,-0.399752
3020,1879,"Rowntree, Kenneth",Male,1915–1997,1915.0,1997.0,"Scarborough, United Kingdom",,http://www.tate.org.uk/art/artists/kenneth-rowntree-1879,,"(54.283113, -0.399752)",54.283113,-0.399752
3021,2123,"Watson, Harry",Male,1871–1936,1871.0,1936.0,"Scarborough, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/harry-watson-2123,,"(54.283113, -0.399752)",54.283113,-0.399752
3022,343,"Lely, Sir Peter",Male,1618–1680,1618.0,1680.0,"Soest, Deutschland","London, United Kingdom",http://www.tate.org.uk/art/artists/sir-peter-lely-343,,"(51.5711476, 8.105754)",51.5711476,8.105754
3023,344,"Lemon, Arthur",Male,1850–1912,1850.0,1912.0,Isle of Man,"London, United Kingdom",http://www.tate.org.uk/art/artists/arthur-lemon-344,,"(54.236107, -4.548056)",54.236107,-4.548056
3024,1718,"Onley, Toni",Male,born 1928,1928.0,,Isle of Man,,http://www.tate.org.uk/art/artists/toni-onley-1718,,"(54.236107, -4.548056)",54.236107,-4.548056
3025,2513,"Lennox, Lord William Pitt",Male,1799–1881,1799.0,1881.0,"Midlothian, United Kingdom",,http://www.tate.org.uk/art/artists/lord-william-pitt-lennox-2513,,"(55.8745653, -3.105353)",55.8745653,-3.105353
3026,4828,"Leonard, Zoe",Female,born 1961,1961.0,,"Liberty, United States",,http://www.tate.org.uk/art/artists/zoe-leonard-4828,,"(40.6895453, -74.0449292)",40.6895453,-74.0449292
3027,3192,Leonilson (José Leonilson Bezerra Dias),Male,1957–1993,1957.0,1993.0,"Fortaleza, Brasil","São Paulo, Brasil",http://www.tate.org.uk/art/artists/leonilson-jose-leonilson-bezerra-dias-3192,,"(-3.7327203, -38.5270134)",-3.7327203,-38.5270134
3028,348,"Lethaby, William Richard",Male,1857–1931,1857.0,1931.0,"Barnstaple, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/william-richard-lethaby-348,,"(51.0781599, -4.058338)",51.0781599,-4.058338
3029,2278,"Lethbridge, Julian",Male,born 1947,1947.0,,"Colombo, Sri Lanka",,http://www.tate.org.uk/art/artists/julian-lethbridge-2278,,"(6.9270786, 79.861243)",6.9270786,79.861243
3030,17198,"Wendt, Lionel",Male,1900–1944,1900.0,1944.0,"Colombo, Sri Lanka","Colombo, Sri Lanka",http://www.tate.org.uk/art/artists/lionel-wendt-17198,,"(6.9270786, 79.861243)",6.9270786,79.861243
3031,12048,"Leung, Yau",Male,1941–1997,1941.0,1997.0,"Victoria, Zhonghua",,http://www.tate.org.uk/art/artists/yau-leung-12048,,"(28.823708, -97.0043524)",28.823708,-97.0043524
3032,2287,"Rae, Fiona",Female,born 1963,1963.0,,"Victoria, Zhonghua",,http://www.tate.org.uk/art/artists/fiona-rae-2287,,"(28.823708, -97.0043524)",28.823708,-97.0043524
3033,7050,"Wood, John",Male,born 1969,1969.0,,"Victoria, Zhonghua",,http://www.tate.org.uk/art/artists/john-wood-7050,,"(28.823708, -97.0043524)",28.823708,-97.0043524
3034,1501,"Lewis, Morland",Male,1903–1943,1903.0,1943.0,"Carmarthen, United Kingdom",North Africa,http://www.tate.org.uk/art/artists/morland-lewis-1501,,"(51.85762, -4.312131)",51.85762,-4.312131
3035,1502,"Lewis, Wyndham",Male,1882–1957,1882.0,1957.0,"Amherst, Canada","London, United Kingdom",http://www.tate.org.uk/art/artists/wyndham-lewis-1502,,"(45.816667, -64.2167206)",45.816667,-64.2167206
3036,1504,"LeWitt, Sol",Male,1928–2007,1928.0,2007.0,"Hartford, United States","New York, United States",http://www.tate.org.uk/art/artists/sol-lewitt-1504,,"(41.7658043, -72.6733723)",41.7658043,-72.6733723
3037,1506,"Lhote, André",Male,1885–1962,1885.0,1962.0,"Bordeaux, France","Paris, France",http://www.tate.org.uk/art/artists/andre-lhote-1506,,"(44.837789, -0.57918)",44.837789,-0.57918
3038,2332,"Marquet, Albert",Male,1875–1947,1875.0,1947.0,"Bordeaux, France","Paris, France",http://www.tate.org.uk/art/artists/albert-marquet-2332,,"(44.837789, -0.57918)",44.837789,-0.57918
3039,2243,"Redon, Odilon",Male,1840–1916,1840.0,1916.0,"Bordeaux, France","Paris, France",http://www.tate.org.uk/art/artists/odilon-redon-2243,,"(44.837789, -0.57918)",44.837789,-0.57918
3040,13716,"Libera, Zbigniew",Male,born 1959,1959.0,,"Pabianice, Polska",,http://www.tate.org.uk/art/artists/zbigniew-libera-13716,,"(51.6567303, 19.35776)",51.6567303,19.35776
3041,10429,"Ligon, Glenn",Male,born 1960,1960.0,,"Bronx, United States",,http://www.tate.org.uk/art/artists/glenn-ligon-10429,,"(40.8447819, -73.8648268)",40.8447819,-73.8648268
3042,1852,"Rivers, Larry",Male,1923–2002,1923.0,2002.0,"Bronx, United States","Southampton, United States",http://www.tate.org.uk/art/artists/larry-rivers-1852,,"(40.8447819, -73.8648268)",40.8447819,-73.8648268
3043,7743,"Weiner, Lawrence",Male,born 1942,1942.0,,"Bronx, United States",,http://www.tate.org.uk/art/artists/lawrence-weiner-7743,,"(40.8447819, -73.8648268)",40.8447819,-73.8648268
3044,15855,"Wilson, Fred",Male,born 1954,1954.0,,"Bronx, United States",,http://www.tate.org.uk/art/artists/fred-wilson-15855,,"(40.8447819, -73.8648268)",40.8447819,-73.8648268
3045,1513,"Lin, Richard",Male,born 1933,1933.0,,Chung-hua Min-kuo,,http://www.tate.org.uk/art/artists/richard-lin-1513,,"(None, None)",,
3046,15409,"Linke, Simon",Male,born 1958,1958.0,,"Benalla, Australia",,http://www.tate.org.uk/art/artists/simon-linke-15409,,"(-36.5462177, 145.963353)",-36.5462177,145.963353
3047,1518,"Lipchitz, Jacques",Male,1891–1973,1891.0,1973.0,Lietuva,"Capri, Isola di, Italia",http://www.tate.org.uk/art/artists/jacques-lipchitz-1518,,"(55.169438, 23.881275)",55.169438,23.881275
3048,9674,"Mekas, Jonas",Male,born 1922,1922.0,,Lietuva,,http://www.tate.org.uk/art/artists/jonas-mekas-9674,,"(55.169438, 23.881275)",55.169438,23.881275
3049,8789,"Narkevicius, Deimantas",Male,born 1964,1964.0,,Lietuva,,http://www.tate.org.uk/art/artists/deimantas-narkevicius-8789,,"(55.169438, 23.881275)",55.169438,23.881275
3050,1930,"Shahn, Ben",Male,1898–1969,1898.0,1969.0,Lietuva,"New York, United States",http://www.tate.org.uk/art/artists/ben-shahn-1930,,"(55.169438, 23.881275)",55.169438,23.881275
3051,1519,"Lissitzky, El",Male,1890–1941,1890.0,1941.0,"Pochinok, Rossiya","Moskva, Rossiya",http://www.tate.org.uk/art/artists/el-lissitzky-1519,,"(54.40533259999999, 32.439638)",54.40533259999999,32.439638
3052,353,"Llewellyn, Sir William",Male,1858–1941,1858.0,1941.0,"Cirencester, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/sir-william-llewellyn-353,,"(51.718495, -1.968243)",51.718495,-1.968243
3053,2765,"Lloyd, Hilary",Female,born 1964,1964.0,,"Halifax, United Kingdom",,http://www.tate.org.uk/art/artists/hilary-lloyd-2765,,"(53.72702, -1.85754)",53.72702,-1.85754
3054,1958,"Smith, Sir Matthew",Male,1879–1959,1879.0,1959.0,"Halifax, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/sir-matthew-smith-1958,,"(53.72702, -1.85754)",53.72702,-1.85754
3055,3080,"Lochore, Brad",Male,born 1960,1960.0,,"Wellington, New Zealand",,http://www.tate.org.uk/art/artists/brad-lochore-3080,,"(-41.2923814, 174.7787463)",-41.2923814,174.7787463
3056,1632,"Miller, Godfrey",Male,1893–1964,1893.0,1964.0,"Wellington, New Zealand","Sydney, Australia",http://www.tate.org.uk/art/artists/godfrey-miller-1632,,"(-41.2923814, 174.7787463)",-41.2923814,174.7787463
3057,6007,"Lockhart, Sharon",Female,born 1964,1964.0,,"Norwood, United States",,http://www.tate.org.uk/art/artists/sharon-lockhart-6007,,"(42.19439089999999, -71.19896949999999)",42.19439089999999,-71.19896949999999
3058,1522,"Logan, Peter",Male,born 1943,1943.0,,"Witney, United Kingdom",,http://www.tate.org.uk/art/artists/peter-logan-1522,,"(51.7859365, -1.4850544)",51.7859365,-1.4850544
3059,7268,"Lord, Andrew",Male,born 1950,1950.0,,"Rochdale, United Kingdom",,http://www.tate.org.uk/art/artists/andrew-lord-7268,,"(53.6097136, -2.1561)",53.6097136,-2.1561
3060,9596,Los Carpinteros,Male,"born 1969, born 1971",1971.0,,Cuba,,http://www.tate.org.uk/art/artists/los-carpinteros-marco-antonio-castillo-valdes-dagoberto-rodriguez-sanchez-9596,,"(21.521757, -77.781167)",21.521757,-77.781167
3061,1527,"Louis, Morris",Male,1912–1962,1912.0,1962.0,"Baltimore Independent City, United States","Washington, United States",http://www.tate.org.uk/art/artists/morris-louis-1527,,"(39.2903848, -76.6121893)",39.2903848,-76.6121893
3062,2718,"O'Hara, Frank",Male,1925–1966,1925.0,1966.0,"Baltimore Independent City, United States",,http://www.tate.org.uk/art/artists/frank-ohara-2718,,"(39.2903848, -76.6121893)",39.2903848,-76.6121893
3063,1532,"Lowndes, Alan",Male,1921–1978,1921.0,1978.0,"Stockport, United Kingdom",,http://www.tate.org.uk/art/artists/alan-lowndes-1532,,"(53.41063159999999, -2.1575332)",53.41063159999999,-2.1575332
3064,8594,"Lüpertz, Markus",Male,born 1941,1941.0,,"Liberec, Ceská Republika",,http://www.tate.org.uk/art/artists/markus-lupertz-8594,,"(50.76627999999999, 15.0543387)",50.76627999999999,15.0543387
3065,357,"Macallum, Hamilton",Male,1841–1896,1841.0,1896.0,"Argyll, United Kingdom","Beer, United Kingdom",http://www.tate.org.uk/art/artists/hamilton-macallum-357,,"(56.4006214, -5.480748)",56.4006214,-5.480748
3066,1537,"MacBryde, Robert",Male,1913–1966,1913.0,1966.0,"Maybole, United Kingdom",,http://www.tate.org.uk/art/artists/robert-macbryde-1537,,"(55.35302, -4.679055099999999)",55.35302,-4.679055099999999
3067,1538,"Maccari, Mino",Male,1898–1989,1898.0,1989.0,"Siena, Italia","Roma, Italia",http://www.tate.org.uk/art/artists/mino-maccari-1538,,"(43.31880899999999, 11.3307574)",43.31880899999999,11.3307574
3068,1539,"Macdonald, Frances",Female,1914–2002,1914.0,2002.0,"Wallasey, United Kingdom",,http://www.tate.org.uk/art/artists/frances-macdonald-1539,,"(53.426521, -3.066215)",53.426521,-3.066215
3069,13683,"Moore, Raymond",Male,1920–1987,1920.0,1987.0,"Wallasey, United Kingdom",,http://www.tate.org.uk/art/artists/raymond-moore-13683,,"(53.426521, -3.066215)",53.426521,-3.066215
3070,1988,"Steadman, Ralph",Male,born 1936,1936.0,,"Wallasey, United Kingdom",,http://www.tate.org.uk/art/artists/ralph-steadman-1988,,"(53.426521, -3.066215)",53.426521,-3.066215
3071,2081,"Tyson, Ian",Male,born 1933,1933.0,,"Wallasey, United Kingdom",,http://www.tate.org.uk/art/artists/ian-tyson-2081,,"(53.426521, -3.066215)",53.426521,-3.066215
3072,362,"Macgregor, William York",Male,1855–1923,1855.0,1923.0,"Argyll and Bute, United Kingdom",Oban,http://www.tate.org.uk/art/artists/william-york-macgregor-362,,"(56.4006214, -5.480748)",56.4006214,-5.480748
3073,366,"McTaggart, William",Male,1835–1910,1835.0,1910.0,"Argyll and Bute, United Kingdom","Midlothian, United Kingdom",http://www.tate.org.uk/art/artists/william-mctaggart-366,,"(56.4006214, -5.480748)",56.4006214,-5.480748
3074,1541,"Machin, Arnold",Male,1911–1999,1911.0,1999.0,Stoke on Trent,"Staffordshire, United Kingdom",http://www.tate.org.uk/art/artists/arnold-machin-1541,,"(53.002668, -2.179404)",53.002668,-2.179404
3075,1263,"Mack, Heinz",Male,born 1931,1931.0,,"Lollar, Deutschland",,http://www.tate.org.uk/art/artists/heinz-mack-1263,,"(50.6470102, 8.7036303)",50.6470102,8.7036303
3076,1547,"Mackinnon, Sine",Male,1901–1996,1901.0,1996.0,"Newcastle, United Kingdom",,http://www.tate.org.uk/art/artists/sine-mackinnon-1547,,"(54.978252, -1.61778)",54.978252,-1.61778
3077,2244,"Rumney, Ralph",Male,1934–2002,1934.0,2002.0,"Newcastle, United Kingdom","Manosque, France",http://www.tate.org.uk/art/artists/ralph-rumney-2244,,"(54.978252, -1.61778)",54.978252,-1.61778
3078,1550,"Mactaggart, Sir William",Male,1903–1981,1903.0,1981.0,"Loanhead, United Kingdom",,http://www.tate.org.uk/art/artists/sir-william-mactaggart-1550,,"(55.876406, -3.149354)",55.876406,-3.149354
3079,14729,"Madani, Tala",Female,born 1981,1981.0,,Îran,,http://www.tate.org.uk/art/artists/tala-madani-14729,,"(32.427908, 53.688046)",32.427908,53.688046
3080,9857,"Shahbazi, Shirana",Female,born 1974,1974.0,,Îran,,http://www.tate.org.uk/art/artists/shirana-shahbazi-9857,,"(32.427908, 53.688046)",32.427908,53.688046
3081,1551,"Maddox, Conroy",Male,1912–2005,1912.0,2005.0,"Hertfordshire, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/conroy-maddox-1551,,"(51.80978229999999, -0.2376744)",51.80978229999999,-0.2376744
3082,1553,"Magritte, René",Male,1898–1967,1898.0,1967.0,"Lessines, België","Schaerbeek, België",http://www.tate.org.uk/art/artists/rene-magritte-1553,,"(50.7123736, 3.8288692)",50.7123736,3.8288692
3083,1555,"Maillol, Aristide",Male,1861–1944,1861.0,1944.0,"Banyuls-sur-Mer, France","Perpignan, France",http://www.tate.org.uk/art/artists/aristide-maillol-1555,,"(42.48343, 3.128874)",42.48343,3.128874
3084,6307,"Majerus, Michel",Male,1967–2002,1967.0,2002.0,"Esch-sur-Alzette, Luxembourg",,http://www.tate.org.uk/art/artists/michel-majerus-6307,,"(49.5024342, 5.9722212)",49.5024342,5.9722212
3085,13714,"Maljkovic, David",Male,born 1973,1973.0,,"Rijeka, Hrvatska",,http://www.tate.org.uk/art/artists/david-maljkovic-13714,,"(45.3270631, 14.442176)",45.3270631,14.442176
3086,1842,"Richter, Vjenceslav",Male,1917–2002,1917.0,2002.0,"Rijeka, Hrvatska","Zagreb, Hrvatska",http://www.tate.org.uk/art/artists/vjenceslav-richter-1842,,"(45.3270631, 14.442176)",45.3270631,14.442176
3087,1565,Mane-Katz,Male,1894–1962,1894.0,1962.0,"Kremenchug, Ukrayina","Tel Aviv-Yafo, Yisra'el",http://www.tate.org.uk/art/artists/mane-katz-1565,,"(49.065783, 33.410033)",49.065783,33.410033
3088,1566,"Manessier, Alfred",Male,1911–1993,1911.0,1993.0,"Saint-Ouen, France",,http://www.tate.org.uk/art/artists/alfred-manessier-1566,,"(48.911856, 2.333764)",48.911856,2.333764
3089,7741,Mangelos,Male,1921–1987,1921.0,1987.0,"Šid, Jugoslavija","Zagreb, Hrvatska",http://www.tate.org.uk/art/artists/mangelos-dimitrije-basicevic-7741,,"(45.12639180000001, 19.2291432)",45.12639180000001,19.2291432
3090,1568,"Mangold, Robert",Male,born 1937,1937.0,,"North Tonawanda, United States",,http://www.tate.org.uk/art/artists/robert-mangold-1568,,"(43.038668, -78.8642033)",43.038668,-78.8642033
3091,6614,"Mangolte, Babette",Female,born 1941,1941.0,,"Jura, France",,http://www.tate.org.uk/art/artists/babette-mangolte-6614,,"(46.76247499999999, 5.6729159)",46.76247499999999,5.6729159
3092,13085,"Manuel, Antonio",Male,born 1947,1947.0,,"Aveiro, Portugal",,http://www.tate.org.uk/art/artists/antonio-manuel-13085,,"(40.6405055, -8.6537539)",40.6405055,-8.6537539
3093,1571,"Manzoni, Piero",Male,1933–1963,1933.0,1963.0,"Soncino, Italia","Milano, Italia",http://www.tate.org.uk/art/artists/piero-manzoni-1571,,"(45.3997761, 9.8733888)",45.3997761,9.8733888
3094,1572,"Manzu, Giacomo",Male,1908–1991,1908.0,1991.0,"Bergamo, Italia",,http://www.tate.org.uk/art/artists/giacomo-manzu-1572,,"(45.6982642, 9.6772698)",45.6982642,9.6772698
3095,1574,"Maraz, Adriana",Female,born 1931,1931.0,,"Ilirska Bistrica, Slovenija",,http://www.tate.org.uk/art/artists/adriana-maraz-1574,,"(45.570099, 14.2418616)",45.570099,14.2418616
3096,6852,"Marclay, Christian",Male,born 1955,1955.0,,"San Rafael, United States",,http://www.tate.org.uk/art/artists/christian-marclay-6852,,"(37.9735346, -122.5310874)",37.9735346,-122.5310874
3097,1578,"Marden, Brice",Male,born 1938,1938.0,,"Bronxville, United States",,http://www.tate.org.uk/art/artists/brice-marden-1578,,"(40.93815439999999, -73.8320784)",40.93815439999999,-73.8320784
3098,11145,Marepe,Male,born 1970,1970.0,,"Santo Antônio de Jesus, Brasil",,http://www.tate.org.uk/art/artists/marepe-11145,,"(-12.9698503, -39.2617368)",-12.9698503,-39.2617368
3099,1580,"Marin, John",Male,1870–1953,1870.0,1953.0,"Rutherford, United States","Addison, United States",http://www.tate.org.uk/art/artists/john-marin-1580,,"(40.826489, -74.10680909999999)",40.826489,-74.10680909999999
3100,2746,"Martin, Barry",Male,born 1943,1943.0,,"Amersham, United Kingdom",,http://www.tate.org.uk/art/artists/barry-martin-2746,,"(51.6755179, -0.6072409999999999)",51.6755179,-0.6072409999999999
3101,2442,"Martin, Elias",Male,1739–1818,1739.0,1818.0,Stockholm,Sverige,http://www.tate.org.uk/art/artists/elias-martin-2442,,"(59.32932349999999, 18.0685808)",59.32932349999999,18.0685808
3102,371,"Martin, John",Male,1789–1854,1789.0,1854.0,"Haydon Bridge, United Kingdom",Douglas,http://www.tate.org.uk/art/artists/john-martin-371,,"(54.975823, -2.249734)",54.975823,-2.249734
3103,1586,"Martin, Mary",Female,1907–1969,1907.0,1969.0,"Folkestone, United Kingdom",,http://www.tate.org.uk/art/artists/mary-martin-1586,,"(51.081397, 1.169456)",51.081397,1.169456
3104,11358,"Martinat Mendoza, Jose Carlos",Male,born 1974,1974.0,,Perú,,http://www.tate.org.uk/art/artists/jose-carlos-martinat-mendoza-11358,,"(-9.189967, -75.015152)",-9.189967,-75.015152
3105,2338,"Martini, Arturo",Male,1889–1947,1889.0,1947.0,"Treviso, Italia","Milano, Italia",http://www.tate.org.uk/art/artists/arturo-martini-2338,,"(45.6668893, 12.2430437)",45.6668893,12.2430437
3106,14609,Marwan (Marwan Kassab Bachi),Male,born 1934,1934.0,,Suriyah,,http://www.tate.org.uk/art/artists/marwan-marwan-kassab-bachi-14609,,"(37.1188889, 43.9733333)",37.1188889,43.9733333
3107,2271,"Masi, Denis",Male,born 1942,1942.0,,"West Virginia, United States",,http://www.tate.org.uk/art/artists/denis-masi-2271,,"(38.5976262, -80.4549026)",38.5976262,-80.4549026
3108,373,"Mason, George",Male,1818–1872,1818.0,1872.0,"Witley, United Kingdom",,http://www.tate.org.uk/art/artists/george-mason-373,,"(51.149517, -0.646547)",51.149517,-0.646547
3109,1590,"Masson, André",Male,1896–1987,1896.0,1987.0,"Haute-Corse, France","Paris, France",http://www.tate.org.uk/art/artists/andre-masson-1590,,"(42.4097877, 9.2785583)",42.4097877,9.2785583
3110,1593,"Matisse, Henri",Male,1869–1954,1869.0,1954.0,"Le Cateau-Cambrésis, France","Nice, France",http://www.tate.org.uk/art/artists/henri-matisse-1593,,"(50.103942, 3.544235)",50.103942,3.544235
3111,2745,"Matthiasdottir, Louisa",Female,1917–2000,1917.0,2000.0,"Reykjavík, Ísland",,http://www.tate.org.uk/art/artists/louisa-matthiasdottir-2745,,"(64.146582, -21.9426354)",64.146582,-21.9426354
3112,1596,"Maundrell, Charles",Male,1860–?c.1924,1860.0,1924.0,"Peckham, United Kingdom",,http://www.tate.org.uk/art/artists/charles-maundrell-1596,,"(51.47032369999999, -0.0673872)",51.47032369999999,-0.0673872
3113,1598,"Mauve, Anton",Male,1838–1888,1838.0,1888.0,"Zaandam, Nederland","Arnhem, Nederland",http://www.tate.org.uk/art/artists/anton-mauve-1598,,"(52.4420399, 4.8291993)",52.4420399,4.8291993
3114,2367,"May, Nicholas",Male,born 1962,1962.0,,"Limavady, United Kingdom",,http://www.tate.org.uk/art/artists/nicholas-may-2367,,"(55.0454563, -6.9336758)",55.0454563,-6.9336758
3115,2766,"McCarthy, Paul",Male,born 1945,1945.0,,"Salt Lake City, United States",,http://www.tate.org.uk/art/artists/paul-mccarthy-2766,,"(40.7607793, -111.8910474)",40.7607793,-111.8910474
3116,1605,"McEvoy, Ambrose",Male,1878–1927,1878.0,1927.0,"Wiltshire, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/ambrose-mcevoy-1605,,"(51.3491996, -1.9927105)",51.3491996,-1.9927105
3117,1606,"McEvoy, Mary",Female,1870–1941,1870.0,1941.0,"Freshford, Éire","London, United Kingdom",http://www.tate.org.uk/art/artists/mary-mcevoy-1606,,"(52.7325047, -7.3968551)",52.7325047,-7.3968551
3118,2335,"McKeever, Ian",Male,born 1946,1946.0,,"Withernsea, United Kingdom",,http://www.tate.org.uk/art/artists/ian-mckeever-2335,,"(53.73125599999999, 0.032889)",53.73125599999999,0.032889
3119,2787,"McLaughlin, John",Male,1898–1976,1898.0,1976.0,"Sharon, United States","Dana Point, United States",http://www.tate.org.uk/art/artists/john-mclaughlin-2787,,"(42.1236499, -71.1786237)",42.1236499,-71.1786237
3120,1625,"Meštrovic, Ivan",Male,1883–1962,1883.0,1962.0,Hrvatska,"South Bend, United States",http://www.tate.org.uk/art/artists/ivan-mestrovic-1625,,"(45.1, 15.2000001)",45.1,15.2000001
3121,7213,"Medalla, David",Male,born 1942,1942.0,,"Manila, Pilipinas",,http://www.tate.org.uk/art/artists/david-medalla-7213,,"(14.5995124, 120.9842195)",14.5995124,120.9842195
3122,2646,"Melland, Sylvia",Female,1906–1993,1906.0,1993.0,"Altrincham, United Kingdom",,http://www.tate.org.uk/art/artists/sylvia-melland-2646,,"(53.38690459999999, -2.3488983)",53.38690459999999,-2.3488983
3123,375,"Melville, Arthur",Male,1855–1904,1855.0,1904.0,"Angus, United Kingdom","Whiteley Village, United Kingdom",http://www.tate.org.uk/art/artists/arthur-melville-375,,"(56.6979538, -2.9124057)",56.6979538,-2.9124057
3124,376,"Menpes, Mortimer",Male,1855–1939,1855.0,1939.0,"Port Adelaide, Australia",,http://www.tate.org.uk/art/artists/mortimer-menpes-376,,"(-34.8442994, 138.505369)",-34.8442994,138.505369
